OBJECTID,PARK_NUMBER,PARK_NAME,SAP_ASSET_ID,HOUSE_NUMBER,STREET_ADDRESS,SUBURB,POST_CODE,LONG,LAT,SHAPE_Length,SHAPE_Area
1863,D1652,CARDWELL STREET PARK,B-RE-0639,26,LILYDALE PLACE,FOREST LAKE,4078,152.94647369,-27.610091553,2405.05269239791,49369.8887142239
1864,D1655,KURABY BUSHLANDS,B-RE-0638,59,RUBICON CRESCENT,KURABY,4112,153.085808303183,-27.6125111251321,6176.82886714186,678665.409105957
1865,D0804,BILL BROWN SPORTS RESERVE,B-RE-2465,391,TELEGRAPH ROAD,FITZGIBBON,4018,153.036135787285,-27.3349101427442,4812.04328152675,801021.870253932
1866,D0805,J.C.TROTTER MEMORIAL PARK,B-RE-2464,1646,MT COTTON ROAD,BURBANK,4156,153.171591044929,-27.5524390699999,5422.78049641184,820211.203824984
1867,D0806,CARINYA STREET PARK,B-RE-2463,27,TATONG STREET,INDOOROOPILLY,4068,152.963768658283,-27.4948397290674,447.795036058405,11121.2380036176
1868,D0807,ROBIN POWELL PARK,B-RE-2494,31,GOOLMAN STREET,CHAPEL HILL,4069,152.93984932896,-27.4995069313482,423.268624430254,4379.81558416286
1869,D0809,PATREA STREET PARK,B-RE-2493,1004,NUDGEE ROAD,BANYO,4014,153.089187325889,-27.3840469627736,198.004556922012,2230.18570713789
1870,D0810,HOLLYMAN PARK,B-RE-2492,35,ALLAMANDA STREET,RUNCORN,4113,153.07260500534,-27.5887236076809,271.027602685774,2067.96526423208
1871,D0812,WILCOX PARK,B-RE-2491,441,ORANGE GROVE ROAD,NATHAN,4111,153.041318371453,-27.5479539730685,1461.3406806735,91805.3853995988
1872,D0815,RAESIDE STREET PARK,B-RE-2490,224,HORIZON DRIVE,WESTLAKE,4074,152.912225942264,-27.5495813549901,429.486585101724,7273.85217727907
1873,D0816,MIRBELIA STREET PARK,B-RE-2489,27,MIRBELIA STREET,KENMORE HILLS,4069,152.938044992695,-27.5042231290408,437.94057395022,3543.07731436542
1874,D0817,BENSARA PLACE PARK,B-RE-2488,8,SALITO STREET,CARSELDINE,4034,153.009332541756,-27.3571543746431,157.730253385602,1371.42061861068
1875,D0818,DONNINGTON STREET PARK SOUTH,B-RE-2487,871,CREEK ROAD,CARINDALE,4152,153.098496265572,-27.5138228244104,756.900867734477,17342.2395424689
1876,D0819,VOGLER PARK,B-RE-2486,41,FALSTAFF STREET,SUNNYBANK HILLS,4109,153.051871251384,-27.6064320550598,525.250071054598,11358.5166868151
1877,D0820,HAWERA CRESCENT PARK,B-RE-2485,23,KAKANUI STREET,ASPLEY,4034,153.005817641282,-27.3669779014526,1089.59204868634,18570.9167291567
1878,D0821,MATTHEW GARDINER PARK,B-RE-2443,9,DENVER ROAD,CARSELDINE,4034,153.020246495665,-27.3506970675753,264.81889940068,2319.85956002244
1879,D0822,PATERSON PARK,B-RE-2401,28,LYNELLE STREET,SUNNYBANK HILLS,4109,153.052371793857,-27.6030898083072,309.988856180609,4140.17156181314
1880,D1105,SECAM STREET PARK,B-RE-2654,33,SECAM STREET,MANSFIELD,4122,153.102526709525,-27.5296685131539,4630.47623727222,196107.574082186
1881,D1106,WYNNUM NTH CONSERVATION SITE,B-RE-2653,435,WYNNUM NORTH ROAD,WYNNUM,4178,153.167015991496,-27.422546401541,1846.09272358838,146404.287761544
1882,D1108,BOONDALL WETLANDS,B-RE-2652,1512,NUDGEE ROAD,NUDGEE BEACH,4014,153.087615254138,-27.3474203821178,29360.3730313209,5736070.37943686
1883,D1109,CHERMSIDE HILLS RESERVE,B-RE-2651,31,WALKER STREET,MCDOWALL,4053,152.997833751885,-27.3757773367901,5012.56177426064,781387.436852906
1884,D1110,PRINCESS STREET PARK (NO. 8-18),B-RE-2609,57,PRINCE STREET,BRIGHTON,4017,153.060574188933,-27.2959811881792,357.654801119416,3804.37496753856
1885,D1113,DIANELLA RESERVE,B-RE-2567,162,QUEENS PARADE,BRIGHTON,4017,153.053909751241,-27.2998994421511,1821.20095459762,90081.9507413613
1886,D1114,GOODENIA RESERVE,B-RE-2566,61,MACLEAN STREET,BRIGHTON,4017,153.057534689671,-27.3045006094584,2541.16215701571,155835.136357606
1887,D1115,SAUL STREET PARK,B-RE-2565,58,SAUL STREET,BRIGHTON,4017,153.057750483591,-27.3084643679535,259.815812595179,3996.82273215129
1888,D1116,GOODWIN PARK,B-RE-2564,230,BRISBANE CORSO,YERONGA,4104,153.013502490761,-27.5080109974782,1312.03964563232,54948.3733532907
1889,D1117,BILL FURSMAN PLACE PARK,B-RE-2563,1361B,WATERWORKS ROAD,THE GAP,4061,152.930634788697,-27.4467722473088,582.705010384859,11541.8768735455
1890,D1118,FLEMING ROAD PARK,B-RE-2562,1814,WYNNUM ROAD,TINGALPA,4173,153.138377355368,-27.4657640217963,2203.26552845704,243328.642695167
1891,D1119,PIONEER CRESCENT PARK,B-RE-2561,33,PIONEER CRESCENT,BELLBOWRIE,4070,152.872164325113,-27.5614345455001,967.122741096533,45379.692960374
1892,D1120,STRETTON COMMUNITY PARK,B-RE-2560,22,CLEVELAND PLACE,STRETTON,4116,153.069023292969,-27.6173520946589,538.424953958046,13773.1683218079
1893,D1123,MINDONA ROTARY PARK,B-RE-0034,25,MINDONA STREET,WISHART,4122,153.103875940568,-27.5559660680343,254.203121124744,4066.54417565682
1894,D1334,SILKYOAK CIRCUIT PARK,B-RE-2295,62,SILKYOAK CIRCUIT,FITZGIBBON,4018,153.03103481329,-27.3459655554254,238.261717821907,2777.0876919909
1895,D1335,MACKENZIE PARK,B-RE-2294,9,REMBRANDT WAY,MACKENZIE,4156,153.125796869233,-27.5424584731391,376.187345207278,6231.47237309767
1896,D1336,LEE CLOSE PARK,B-RE-2293,7B,LEE CLOSE,RUNCORN,4113,153.081195719111,-27.6020769061619,335.652500427395,2899.60679815997
1897,D1337,BLUE GUM PARK,B-RE-2332,73,KAKADU CIRCUIT,ZILLMERE,4034,153.03353294,-27.352572182,1146.60298592608,26676.8763211971
1898,D1338,LAKEWOOD AVENUE PARK,B-RE-2331,26,ARGYLE PLACE,PARKINSON,4115,153.040098295868,-27.6350828600661,943.918589651469,32872.8605038794
1899,D1339,SABOT COURT PARK,B-RE-2330,10,SABOT COURT,MANLY WEST,4179,153.162668098349,-27.4687940172462,641.708829118654,17426.3411714822
1900,D1340,HEILBROMM STREET PARK,B-RE-2329,51,HEILBROMM STREET,STAFFORD HEIGHTS,4053,153.017803102148,-27.3951511444192,189.401368950132,1883.86312457135
1901,D1341,CLIFTON PARK,B-RE-2328,15,BOHAIN STREET,MOOROOKA,4105,153.024220974586,-27.5258650757653,275.81116122182,3846.38569679641
1902,D1342,ALBANY CREEK ROAD PARK (NO. 76),B-RE-2327,76,ALBANY CREEK ROAD,ASPLEY,4034,153.012658316576,-27.3644735580371,410.573945956106,3763.14547127434
1903,D1343,IAN PAGE PARK,B-RE-2326,61,CLOVERBROOK PLACE,CARINA,4152,153.102954509792,-27.4890305270956,1257.55969089412,25653.8296365609
1904,D1344,CUBBERLA STREET PARK,B-RE-2325,115,CUBBERLA STREET,FIG TREE POCKET,4069,152.970738526347,-27.5286730651084,438.919820649505,6712.52037717162
1905,D1345,MACKENZIE PLACE PARK (ROAD RESERVE),B-RE-2324,,ERIC CRESENT,ANNERLEY,4103,153.028903563604,-27.5232710939021,180.365849377616,1633.30280679806
1906,D1346,PINJARRA ROAD PARK,B-RE-2323,368,PINJARRA ROAD,PINJARRA HILLS,4069,152.890531379237,-27.5492425123861,468.084039958548,8205.73863643645
1907,D1347,CURRAJONG STREET PARK,B-RE-2322,34,CURRAJONG STREET,CALAMVALE,4116,153.052627641415,-27.617469811426,254.774052890815,3720.8365508041
1908,D1348,EKIBIN PARK SOUTH,B-RE-2321,134,EKIBIN ROAD,ANNERLEY,4103,153.038969196423,-27.5119120695559,1032.23001805782,36257.2750623214
1909,D1349,COLLINA CRESCENT PARK,B-RE-2320,49,COLLINA CRESCENT,FOREST LAKE,4078,152.967526805655,-27.6113423387257,723.613122862917,7572.19769595298
1910,D1350,PARKINSON BUSHLANDS,B-RE-2319,183,JOHNSON ROAD,PARKINSON,4115,153.027318654036,-27.6502503608791,8350.77161903105,2703572.53088445
1911,D1351,JULATTEN PLACE PARK,B-RE-2277,220,UPPER KEDRON ROAD,UPPER KEDRON,4055,152.927740585,-27.4160123189999,2428.37616502262,82628.9917570084
1912,D1538,DENNIS WEBB PARK,B-RE-0407,118,MT GRAVATT-CAPALABA ROAD,UPPER MOUNT GRAVATT,4122,153.086544553889,-27.556901890907,339.594788513337,2817.50470331432
1913,D1539,BRETT PLACE PARK,B-RE-0406,47,AMANDA STREET,WYNNUM WEST,4178,153.144731375851,-27.4494655250111,293.741531199444,3236.78230080726
1914,D1540,MARTY STREET PARK,B-RE-0405,9,MACADAMIA STREET,WYNNUM WEST,4178,153.146836703372,-27.450193582621,339.053771729612,3360.92480355324
1915,D1541,MACADAMIA STREET PARK,B-RE-0404,24,MARTY STREET,WYNNUM WEST,4178,153.1484980152,-27.4504448172301,846.257171007931,9405.26780857528
1916,D1542,SORRENTO STREET PARK,B-RE-0403,25,SORRENTO STREET,WYNNUM WEST,4178,153.155875430179,-27.4548854487965,139.804410430315,954.303594930498
1917,D1543,NEWTON PLACE PARK,B-RE-0402,26,NEWTON PLACE,WACOL,4076,152.918589169427,-27.5937673269175,283.588515294164,3032.3306180077
1918,D1544,RIVERVIEW FARM PARK,B-RE-0401,121,WENDOUREE CRESCENT,WESTLAKE,4074,152.904056116918,-27.5462929276491,628.886319342999,17336.5711179109
1919,D1545,RORY STREET PARK,B-RE-0400,4,RORY STREET,RICHLANDS,4077,152.965535860971,-27.5877363454359,181.847735590668,1606.36860642475
1920,D1546,BREMEN STREET PARK,B-RE-0399,45,GLENWOOD PLACE,HEMMANT,4174,153.139647146341,-27.4588108333749,675.268659992763,15917.1000247837
1921,D1547,WELLS PLACE PARK,B-RE-0398,7,SHAW PLACE,HEMMANT,4174,153.142352592014,-27.4577115351468,220.462566936166,1943.13918970037
1922,D1548,COOCHIN PLACE PARK,B-RE-0397,15,COOCHIN PLACE,TINGALPA,4173,153.141032620995,-27.4705696429,866.139324062483,18655.4869868736
1923,D1549,MCCONNELL CRESCENT PARK,B-RE-0396,50,MCCONNELL CRESCENT,BROOKFIELD,4069,152.921847362213,-27.5093999960111,200.784608750443,2014.55715433684
1924,D1550,WEST PLACE PARK,B-RE-0395,35,WEST PLACE,VIRGINIA,4014,153.069244867574,-27.3834425944306,279.346927764134,4853.83832749675
1925,D1551,SVOBODA PARK,B-RE-0394,1490,BEENLEIGH ROAD,KURABY,4112,153.098040948768,-27.6054971049511,898.561635673799,43641.9540127537
1926,D1553,RQYS PORT CENTRE PARK,B-RE-0393,578,ROYAL ESPLANADE,MANLY,4179,153.19194405,-27.460650292,1227.72740395346,8789.45472878263
1927,D1554,SPARKES PLACE PARK (ROAD RESERVE),B-RE-0471,,ALBION ROAD,WINDSOR,4030,153.032989343073,-27.4290070680041,174.449996496195,695.603885508305
1928,D1556,FAIRFIELD ROAD PARK (NO. 989A),B-RE-0470,989A,FAIRFIELD ROAD,YEERONGPILLY,4105,153.00995586858,-27.5384547312664,805.07040048407,7847.1263566604
1929,D1557,TURUBUL CRESCENT PARK,B-RE-0469,13,TURUBUL CRESCENT,CARINDALE,4152,153.104745882,-27.519709496,1114.74464205208,25553.5322267199
1930,D1559,THREDBO PLACE PARK,B-RE-0468,10,THREDBO CLOSE,BELMONT,4153,153.132994318,-27.4883083559999,722.965834104484,12612.4534193332
1931,D1560,BENETEAU PLACE PARK,B-RE-0467,193,WHITES ROAD,LOTA,4179,153.181817892302,-27.4671299964215,159.485092286023,1515.1486258971
1932,D1561,ORMSKIRK STREET PARK,B-RE-0466,15,NEIWAND STREET,CALAMVALE,4116,153.043517230577,-27.6202195852786,342.042809196964,7274.93982207431
1933,D0823,BEN LOMOND STREET PARK,B-RE-2400,74,BEN LOMOND STREET,ASPLEY,4034,153.009194991836,-27.3663965469674,2691.41520707241,59785.3649904398
1934,D0824,GRACEVILLE RIVERSIDE PARKLANDS,B-RE-2399,90,NADINE STREET,GRACEVILLE,4075,152.991560520628,-27.5222488605392,2396.06179810371,57743.0633485525
1935,D0825,WOONGARRA STREET PARK,B-RE-2398,17,WOONGARRA STREET,THE GAP,4061,152.938958998798,-27.4460472286569,382.801273063657,1841.60325132973
1936,D0826,KLUVER STREET LIONS PARK,B-RE-2397,11,KLUVER STREET,BALD HILLS,4036,153.013241719735,-27.3166916629463,306.075194690811,3485.26178112091
1937,D0827,PRIMLEY STREET PARK,B-RE-2437,89,PRIMLEY STREET,PULLENVALE,4069,152.867079179784,-27.5316622934967,3024.17523656136,429094.483839797
1938,D0829,FELSPAR STREET PARK,B-RE-2436,9,FELSPAR STREET,EIGHT MILE PLAINS,4113,153.084880898952,-27.5780672776421,177.496561896163,1818.52076540216
1939,D0830,BORELLA ROAD PARK,B-RE-2435,23,BORELLA ROAD,SUNNYBANK HILLS,4109,153.054077495421,-27.5971886661179,331.287087267149,5731.87794955172
1940,D0831,BRUNA STREET PARK,B-RE-2434,9,ELLEN STREET,RUNCORN,4113,153.066381924643,-27.5985228229098,146.62294642835,1352.61998531462
1941,D0833,JOHN SPRENT RESERVE,B-RE-2433,71,ELLERBY ROAD,MOGGILL,4070,152.890204158859,-27.5759747132508,3118.22669772175,284024.36303978
1942,D0834,CALAMVISTA PARK,B-RE-0031,86,PALATINE STREET,CALAMVALE,4116,153.059118454081,-27.6170397973642,206.302273523326,2508.85285338741
1943,D0835,KILMAINE STREET PARK,B-RE-2432,26,KILMAINE STREET,THE GAP,4061,152.965485946,-27.445805375,1163.82470883345,12671.2623807309
1944,D0836,MIKADO STREET PARK,B-RE-2431,161,CROSBY ROAD,ASCOT,4007,153.052968821563,-27.4336438510631,466.469067274162,4540.11175771609
1945,D1124,DURRINGTON PARK,B-RE-2144,4,SCHOOL ROAD,WYNNUM WEST,4178,153.153030892722,-27.449467141503,1696.03268251913,44397.0514088841
1946,D1125,TUFNELL ROAD PARK,B-RE-2143,80,TUFNELL ROAD,BANYO,4014,153.073239214628,-27.3676877895477,1545.93968350724,100277.641626416
1947,D1127,WOOD PARK,B-RE-2142,7A,SCARBA STREET,MIDDLE PARK,4074,152.927295001859,-27.5526073216009,1016.66628036495,37431.4996623345
1948,D1128,ANZAC ROAD PARK,B-RE-2141,49,GALLIPOLI ROAD,CARINA HEIGHTS,4152,153.092124118273,-27.498423713639,924.962295712807,18770.4335547248
1949,D1129,ALLIRA CRESCENT PARK,B-RE-2140,55,BALCARA AVENUE,CARSELDINE,4034,153.02621981058,-27.343594561209,218.924630059828,2988.97793871521
1950,D1131,SCHOONER CIRCUIT PARK,B-RE-2139,110,SCHOONER CIRCUIT,MANLY WEST,4179,153.160999791581,-27.4711774462376,707.257737774302,10994.6591240498
1951,D1132,BECKETT ROAD PARK,B-RE-2138,60,PARAMOUNT CIRCUIT,MCDOWALL,4053,152.99184582756,-27.3734276255589,1126.43101344769,64296.3786632569
1952,D1133,BANNING STREET PARK,B-RE-2137,2,BANNING STREET,WISHART,4122,153.095654141429,-27.5459749924222,400.284611353344,6075.50189059795
1953,D1134,DRUMMOND STREET PARK,B-RE-2136,68,OLDFIELD ROAD,SINNAMON PARK,4073,152.951253084728,-27.5449226504356,215.352981731335,2714.63042811839
1954,D1135,HAYWAL STREET PARK,B-RE-2135,11,HAYWAL STREET,TAIGUM,4018,153.04988725733,-27.3463039946782,617.916129730564,11599.5237405363
1955,D1136,CLIFTON STREET PARK,B-RE-2134,2,FLEURS STREET,MOOROOKA,4105,153.026059673428,-27.5234485571563,210.051101812771,2233.31647229573
1956,D1137,NORTHEY STREET PARK,B-RE-2133,24,EDGAR STREET,WINDSOR,4030,153.028078821,-27.442706164,1764.46659400849,33041.8298241333
1957,D1138,HAKEA CRESCENT PARK,B-RE-2132,74,HAKEA CRESCENT,CHAPEL HILL,4069,152.943838036133,-27.5014626748981,368.18829773194,4818.08301187868
1958,D1139,DEVONSHIRE STREET PARK,B-RE-2170,60,DEVONSHIRE STREET,ASHGROVE,4060,152.985401559064,-27.447107540154,111.565289386081,565.830134398775
1959,D1140,FLETCHER PARADE PARK (NO. 85),B-RE-2169,85,FLETCHER PARADE,BARDON,4065,152.985395009615,-27.447546636552,161.853939534658,1318.03835854468
1960,D1141,WALLAWA STREET PARK,B-RE-2168,54A,KERSLEY ROAD,KENMORE,4069,152.949059535463,-27.5172942193072,607.611579782692,6432.261703929
1961,D1352,BAXTER CRESCENT PARK,B-RE-2235,79,BAXTER CRESCENT,FOREST LAKE,4078,152.968076355935,-27.6137085866857,138.228912843751,1204.03544390094
1962,D1353,BEAUDESERT ROAD PARK,B-RE-2234,2533,BEAUDESERT ROAD,CALAMVALE,4116,153.045690972145,-27.6270530477505,1143.22578945025,50644.4555172387
1963,D1354,SELKIRK CRESCENT PARK,B-RE-2233,80,SELKIRK CRESCENT,UPPER KEDRON,4055,152.918577857785,-27.409360217435,1067.41512405503,25105.7016066523
1964,D1355,GREENOCK PLACE PARK,B-RE-2232,16,GREENOCK PLACE,FERNY GROVE,4055,152.917773250366,-27.4086808540728,395.925369642723,4208.29135641813
1965,D1356,CAROLE PARK COMMUNITY PARK,B-RE-2231,11A,SOUTHAMPTON ROAD,ELLEN GROVE,4078,152.939400874084,-27.6153094476018,806.362854354247,15880.8673589038
1966,D1357,BLACKSELL PARK,B-RE-2230,20,PAULINE AVENUE,ELLEN GROVE,4078,152.936558898218,-27.6097325638404,157.115223491578,1295.70612989661
1967,D1358,MULLEY PARK,B-RE-2229,24,STEPHEN STREET,ELLEN GROVE,4078,152.933388698049,-27.6108468654586,193.722703378068,2115.96627081658
1968,D1359,OSPYA PARK,B-RE-2228,26,KATHMAUR AVENUE,ELLEN GROVE,4078,152.937518351013,-27.6108851931456,209.487086898416,2861.63979533421
1969,D1360,JULIE ROAD PARK,B-RE-2227,12A,JULIE ROAD,ELLEN GROVE,4078,152.935398911217,-27.6140176070918,324.062010096731,3587.77329576427
1970,D1362,WARREN RITCHIE MEMORIAL COMPLEX PARK,B-RE-2226,1449,BOUNDARY ROAD,ELLEN GROVE,4078,152.929923977694,-27.6083887788415,1059.86576906195,46458.988770334
1971,D1363,PINE MOUNTAIN ROAD PARK,B-RE-2225,4,DELANEY CIRCUIT,CARINDALE,4152,153.10891585855,-27.5195345984676,177.288956270957,1279.38917178024
1972,D1364,DELANEY CIRCUIT PARK,B-RE-2224,4,DELANEY CIRCUIT,CARINDALE,4152,153.108805699921,-27.5202938732266,168.690636849586,1121.8088948004
1973,D1365,WAHL STREET PARK,B-RE-2223,13,WAHL STREET,BOONDALL,4034,153.055051646555,-27.3465104676779,229.390800700992,1895.92512987884
1974,D1366,SONGBIRD WAY PARK,B-RE-2312,26,SONGBIRD WAY,TAIGUM,4018,153.046414008517,-27.339140550341,249.621774601475,3416.10037819369
1975,D1367,BOBLYNNE STREET PARK (NO. 32),B-RE-2311,32,BOBLYNNE STREET,CHAPEL HILL,4069,152.948707919973,-27.5055933385203,530.164727338632,8075.42349276172
1976,D1368,ARCADIA STREET PARK,B-RE-2310,153,PADSTOW ROAD,EIGHT MILE PLAINS,4113,153.083893994978,-27.5752158936666,238.584748452367,1462.30856638183
1977,D1369,SHERINGA STREET PARK,B-RE-2309,23,SHERINGA STREET,ELLEN GROVE,4078,152.939516571097,-27.6100447280828,215.240079308254,2882.62481767371
1978,D1370,DELPHIN DRIVE PARK,B-RE-2308,487,MAINS ROAD,MACGREGOR,4109,153.065462153555,-27.5658589257272,154.721211467635,1045.50762111244
1979,D1371,PALUNA PLACE PARK,B-RE-2307,17,CARDWELL STREET,FOREST LAKE,4078,152.949344649795,-27.6049872567333,430.987591682309,6948.33981646115
1980,D1373,DEAGON WETLANDS,B-RE-2306,173,KEMPSTER STREET,SANDGATE,4017,153.051958728218,-27.3157815669743,3842.23361713235,525134.738974181
1981,D1374,CHELSEA ROAD PARK (NO. 258),B-RE-2305,258,CHELSEA ROAD,RANSOME,4154,153.173885981346,-27.4890095165042,4515.90575551817,491879.456958241
1982,D1375,CHELSEA ROAD PARK (NO. 303),B-RE-2286,303,CHELSEA ROAD,RANSOME,4154,153.182992654434,-27.4912396770119,1934.34489200432,174044.11770691
1983,D0599,RON WOOLLEY PLACE,B-RE-1653,81,TONES ROAD,MANSFIELD,4122,153.110855181738,-27.5298615633637,2701.36018289212,241236.203929841
1984,D0600,YANDINA PICNIC GROUND PARK,B-RE-1652,279,WECKER ROAD,MANSFIELD,4122,153.111915893094,-27.5374282364264,1674.94524752874,106951.792638452
1985,D0601,OATESON SKYLINE DRIVE PARK,B-RE-1651,113,DARCY ROAD,SEVEN HILLS,4170,153.074488901,-27.4823381329999,2093.05464529805,16265.2424239101
1986,D0602,CAPALABA RECREATION RESERVE,B-RE-1650,29,CAMROSE STREET,CHANDLER,4155,153.187282910754,-27.5182206920181,442.563555454862,9342.36662728674
1987,D0603,LEICESTER STREET PARK,B-RE-1649,114,LEICESTER STREET,COORPAROO,4151,153.067064856523,-27.4968259473998,413.072773115789,5439.58547008902
1988,D0605,GLADSTONE STREET PARK (NO. 63-67),B-RE-1648,67,GLADSTONE STREET,COORPAROO,4151,153.053158927009,-27.4922197748461,145.357549509954,696.295767765977
1989,D0606,WOOD AVENUE PARK,B-RE-1647,191,WOOD AVENUE,CANNON HILL,4170,153.105117564279,-27.481352371772,4254.9627001193,579419.715809907
1990,D0607,NATHAN ROAD PARK,B-RE-0018,106,NATHAN ROAD,RUNCORN,4113,153.06984043379,-27.5876178422992,1376.68819845771,49007.3433408084
1991,D0608,BONEMILL ROAD PARK,B-RE-1646,200,DAW ROAD,RUNCORN,4113,153.075063288766,-27.5886522242694,996.782647161656,39802.8433283835
1992,D0609,FORBES PARK,B-RE-1645,4,ILEX STREET,INALA,4077,152.969219532617,-27.5863344554455,398.777576850341,9882.14103228012
1993,D0610,PICABEEN PARK,B-RE-1644,18A,HOBEN STREET,MITCHELTON,4053,152.972476465027,-27.4136096552089,772.953205479542,12512.2922902504
1994,D0611,UNIVERSITY ROAD PARK (NO. 55 & 59),B-RE-1643,59,UNIVERSITY ROAD,MITCHELTON,4053,152.973593809061,-27.4100165897027,137.6082613541,972.51638560901
1995,D0837,JOHN TUCKER PARK,B-RE-2430,9,BANEK PLACE,EVERTON PARK,4053,152.978483217533,-27.3934868680217,223.715644429542,1798.98105431275
1996,D0838,KINGS PARK,B-RE-2429,21,HERMITAGE STREET,KEPERRA,4054,152.942561772545,-27.4163557829504,410.942645709562,10008.1915242393
1997,D0839,GORMAN CRINNEN PARK,B-RE-2428,54,CONDAMINE STREET,RUNCORN,4113,153.066903550441,-27.6078031646604,200.093824561786,2429.96540775899
1998,D0840,JAGERA PARK,B-RE-2427,27,JANDOWAE STREET,RUNCORN,4113,153.087630011958,-27.593134967473,452.462688335767,12674.2997397919
1999,D0841,JOACHIM STREET PARK,B-RE-2426,2,JOACHIM STREET,HOLLAND PARK WEST,4121,153.05649630654,-27.5224608976866,1322.87331209704,27425.7202712987
2000,D0843,FORD ROAD PARK,B-RE-2425,369,FORD ROAD,BURBANK,4156,153.153883360671,-27.590237352045,1117.53379457595,61350.3585762109
2001,D0844,ALANA COURT PARK,B-RE-2424,8,ALANA COURT,CHAPEL HILL,4069,152.948133274544,-27.4984676013542,1216.89872190507,18931.9556341309
2002,D0845,SHIRLEY SESTER PARK,B-RE-2423,19,SILKYOAK STREET,RUNCORN,4113,153.077849370167,-27.6038580432179,436.445574801616,7193.44064826817
2003,D0846,FELDT STREET PARK,B-RE-2422,9,FELDT STREET,MOOROOKA,4105,153.031764373414,-27.5348998162022,217.49832612725,1436.46494835031
2004,D0847,COONAWARRA STREET PARK,B-RE-2421,15,COONAWARRA STREET,SUNNYBANK HILLS,4109,153.047595371547,-27.5900883619488,162.402301737791,1052.31772849372
2005,D0848,LORIKEET PARK (ALGESTER),B-RE-2420,45,WOODLAND STREET,ALGESTER,4115,153.04163132887,-27.603949099745,203.167741508529,2163.87213821222
2006,D0849,PONTI STREET PARK,B-RE-2419,27,PONTI STREET,MCDOWALL,4053,152.987647873755,-27.3808919189734,274.781787887413,3811.56001398898
2007,D0850,USTINOV CRESCENT PARK,B-RE-2418,62,LANDIS STREET,MCDOWALL,4053,152.987640171807,-27.3834036220654,450.91049971151,7645.99911978495
2008,D0851,RON WARD PARK,B-RE-2417,8,TINGWARD STREET,THE GAP,4061,152.941960941785,-27.4320809350069,243.885173439915,2639.36441994167
2009,D0852,SIMPSONS ROAD PARK,B-RE-2416,165A,SIMPSONS ROAD,BARDON,4065,152.979652036494,-27.4610907147681,659.535725422817,12997.6053120221
2010,D0854,FRINTON STREET PARK,B-RE-2415,6,FRINTON STREET,WISHART,4122,153.098103604499,-27.5520590016778,154.708660892606,1445.21704273705
2011,D0855,DURELLA STREET PARK,B-RE-2414,315,BLUNDER ROAD,DURACK,4077,152.980584318047,-27.5935565859693,4043.32226346274,101343.069718485
2012,D1142,BOWDEN STREET PARK,B-RE-2167,30A,BOWDEN STREET,CARSELDINE,4034,153.018941866,-27.352767597,1283.80515673858,14693.6678164468
2013,D1143,ARPEGE CRESCENT PARK,B-RE-2166,33,NARDIE STREET,EIGHT MILE PLAINS,4113,153.099288481312,-27.5688314554186,331.470877134312,2110.55398869877
